Serial Number,Date and Time,State,Description,Project
16A0069203,04/21/2024 23:57,Fail,BCP21,ICT4
16A0069204,04/21/2024 23:58,Pass,BCP21,ICT2
16A0069205,04/21/2024 23:59,Fail,BCP21,ICT3
16A0069206,04/22/2024 00:00,Pass,BCP21,ICT2
16A0069207,04/22/2024 00:00,Fail,BCP21,ICT3
16A0069208,04/22/2024 00:01,Fail,BCP21,ICT4
16A0069209,04/22/2024 00:02,Pass,BCP21,ICT2
16A0069210,04/22/2024 00:03,Fail,BCP21,ICT1
16A0069211,04/22/2024 00:04,Fail,BCP21,ICT1
16A0069212,04/22/2024 00:05,Pass,BCP21,ICT1
16A0069213,04/22/2024 00:05,Pass,BCP21,ICT4
16A0069214,04/22/2024 00:06,Pass,BCP21,ICT4
16A0069215,04/22/2024 00:07,Fail,BCP21,ICT1
16A0069216,04/22/2024 00:08,Fail,BCP21,ICT1
16A0069217,04/22/2024 00:09,Pass,BCP21,ICT2
16A0069218,04/22/2024 00:10,Pass,BCP21,ICT3
16A0069219,04/22/2024 00:10,Fail,BCP21,ICT1
16A0069220,04/22/2024 00:11,Fail,BCP21,ICT4
16A0069221,04/22/2024 00:12,Fail,BCP21,ICT2
16A0069222,04/22/2024 00:13,Pass,BCP21,ICT3
16A0069223,04/22/2024 00:14,Pass,BCP21,ICT2
16A0069224,04/22/2024 00:15,Fail,BCP21,ICT2
16A0069225,04/22/2024 00:15,Pass,BCP21,ICT1
16A0069226,04/22/2024 00:16,Fail,BCP21,ICT2
16A0069227,04/22/2024 00:17,Pass,BCP21,ICT3
16A0069228,04/22/2024 00:18,Pass,BCP21,ICT4
16A0069229,04/22/2024 00:19,Fail,BCP21,ICT3
16A0069230,04/22/2024 00:20,Pass,BCP21,ICT1
16A0069231,04/22/2024 00:20,Fail,BCP21,ICT2
16A0069232,04/22/2024 00:21,Fail,BCP21,ICT2
16A0069233,04/22/2024 00:22,Pass,BCP21,ICT2
16A0069234,04/22/2024 00:23,Pass,BCP21,ICT1
16A0069235,04/22/2024 00:24,Pass,BCP21,ICT1
16A0069236,04/22/2024 00:25,Pass,BCP21,ICT4
16A0069237,04/22/2024 00:25,Fail,BCP21,ICT2
16A0069238,04/22/2024 00:26,Fail,BCP21,ICT3
16A0069239,04/22/2024 00:27,Pass,BCP21,ICT3
16A0069240,04/22/2024 00:28,Pass,BCP21,ICT2
16A0069241,04/22/2024 00:29,Pass,BCP21,ICT2
16A0069242,04/22/2024 00:30,Pass,BCP21,ICT1
16A0069243,04/22/2024 00:30,Pass,BCP21,ICT4
16A0069244,04/22/2024 00:31,Fail,BCP21,ICT4
16A0069245,04/22/2024 00:32,Pass,BCP21,ICT4
16A0069246,04/22/2024 00:33,Fail,BCP21,ICT3
16A0069247,04/22/2024 00:34,Fail,BCP21,ICT3
16A0069248,04/22/2024 00:35,Pass,BCP21,ICT3
16A0069249,04/22/2024 00:35,Fail,BCP21,ICT1
16A0069250,04/22/2024 00:36,Pass,BCP21,ICT3
16A0069251,04/22/2024 00:37,Fail,BCP21,ICT3
16A0069252,04/22/2024 00:38,Fail,BCP21,ICT2
16A0069253,04/22/2024 00:39,Pass,BCP21,ICT4
16A0069254,04/22/2024 00:40,Fail,BCP21,ICT4
16A0069255,04/22/2024 00:40,Fail,BCP21,ICT2
16A0069256,04/22/2024 00:41,Pass,BCP21,ICT1
16A0069257,04/22/2024 00:42,Fail,BCP21,ICT1
16A0069258,04/22/2024 00:43,Pass,BCP21,ICT3
16A0069259,04/22/2024 00:44,Pass,BCP21,ICT4
16A0069260,04/22/2024 00:45,Fail,BCP21,ICT4
16A0069261,04/22/2024 00:45,Pass,BCP21,ICT2
16A0069262,04/22/2024 00:46,Pass,BCP21,ICT2
16A0069263,04/22/2024 00:47,Fail,BCP21,ICT3
16A0069264,04/22/2024 00:48,Pass,BCP21,ICT3
16A0069265,04/22/2024 00:49,Fail,BCP21,ICT3
16A0069266,04/22/2024 00:50,Pass,BCP21,ICT3
16A0069267,04/22/2024 00:50,Pass,BCP21,ICT3
16A0069268,04/22/2024 00:51,Fail,BCP21,ICT2
16A0069269,04/22/2024 00:52,Pass,BCP21,ICT1
16A0069270,04/22/2024 00:53,Pass,BCP21,ICT3
16A0069271,04/22/2024 00:54,Pass,BCP21,ICT2
16A0069272,04/22/2024 00:55,Fail,BCP21,ICT2
16A0069273,04/22/2024 00:55,Pass,BCP21,ICT3
16A0069274,04/22/2024 00:56,Fail,BCP21,ICT4
16A0069275,04/22/2024 00:57,Pass,BCP21,ICT3
16A0069276,04/22/2024 00:58,Pass,BCP21,ICT2
16A0069277,04/22/2024 00:59,Fail,BCP21,ICT1
16A0069278,04/22/2024 01:00,Pass,BCP21,ICT3
16A0069279,04/22/2024 01:00,Pass,BCP21,ICT1
16A0069280,04/22/2024 01:01,Pass,BCP21,ICT1
16A0069281,04/22/2024 01:02,Pass,BCP21,ICT3
16A0069282,04/22/2024 01:03,Pass,BCP21,ICT1
16A0069283,04/22/2024 01:04,Pass,BCP21,ICT1
16A0069284,04/22/2024 01:05,Pass,BCP21,ICT1
16A0069285,04/22/2024 01:05,Fail,BCP21,ICT2
16A0069286,04/22/2024 01:06,Fail,BCP21,ICT3
16A0069287,04/22/2024 01:07,Fail,BCP21,ICT1
16A0069288,04/22/2024 01:08,Fail,BCP21,ICT2
16A0069289,04/22/2024 01:09,Fail,BCP21,ICT3
16A0069290,04/22/2024 01:10,Fail,BCP21,ICT2
16A0069291,04/22/2024 01:10,Fail,BCP21,ICT4
16A0069292,04/22/2024 01:11,Fail,BCP21,ICT3
16A0069293,04/22/2024 01:12,Fail,BCP21,ICT1
16A0069294,04/22/2024 01:13,Pass,BCP21,ICT2
16A0069295,04/22/2024 01:14,Pass,BCP21,ICT1
16A0069296,04/22/2024 01:15,Pass,BCP21,ICT4
16A0069297,04/22/2024 01:15,Pass,BCP21,ICT3
16A0069298,04/22/2024 01:16,Pass,BCP21,ICT1
16A0069299,04/22/2024 01:17,Fail,BCP21,ICT2
16A0069300,04/22/2024 01:18,Fail,BCP21,ICT3
16A0069301,04/22/2024 01:19,Pass,BCP21,ICT3
16A0069302,04/22/2024 01:20,Fail,BCP21,ICT3
16A0069303,04/22/2024 01:20,Fail,BCP21,ICT4
16A0069304,04/22/2024 01:21,Fail,BCP21,ICT1
16A0069305,04/22/2024 01:22,Fail,BCP21,ICT2
16A0069306,04/22/2024 01:23,Pass,BCP21,ICT4
16A0069307,04/22/2024 01:24,Fail,BCP21,ICT4
16A0069308,04/22/2024 01:25,Pass,BCP21,ICT1
16A0069309,04/22/2024 01:25,Pass,BCP21,ICT2
16A0069310,04/22/2024 01:26,Fail,BCP21,ICT2
16A0069311,04/22/2024 01:27,Pass,BCP21,ICT4
16A0069312,04/22/2024 01:28,Fail,BCP21,ICT1
16A0069313,04/22/2024 01:29,Fail,BCP21,ICT3
16A0069314,04/22/2024 01:30,Pass,BCP21,ICT3
16A0069315,04/22/2024 01:30,Pass,BCP21,ICT2
16A0069316,04/22/2024 01:31,Pass,BCP21,ICT3
16A0069317,04/22/2024 01:32,Fail,BCP21,ICT2
16A0069318,04/22/2024 01:33,Pass,BCP21,ICT4
16A0069319,04/22/2024 01:34,Fail,BCP21,ICT2
16A0069320,04/22/2024 01:35,Pass,BCP21,ICT2
16A0069321,04/22/2024 01:35,Pass,BCP21,ICT3
16A0069322,04/22/2024 01:36,Pass,BCP21,ICT3
16A0069323,04/22/2024 01:37,Fail,BCP21,ICT2
16A0069324,04/22/2024 01:38,Pass,BCP21,ICT4
16A0069325,04/22/2024 01:39,Pass,BCP21,ICT1
16A0069326,04/22/2024 01:40,Pass,BCP21,ICT4
16A0069327,04/22/2024 01:40,Pass,BCP21,ICT2
16A0069328,04/22/2024 01:41,Fail,BCP21,ICT3
16A0069329,04/22/2024 01:42,Fail,BCP21,ICT3
16A0069330,04/22/2024 01:43,Fail,BCP21,ICT2
16A0069331,04/22/2024 01:44,Pass,BCP21,ICT3
16A0069332,04/22/2024 01:45,Pass,BCP21,ICT4
16A0069333,04/22/2024 01:45,Fail,BCP21,ICT2
16A0069334,04/22/2024 01:46,Pass,BCP21,ICT2
16A0069335,04/22/2024 01:47,Fail,BCP21,ICT3
16A0069336,04/22/2024 01:48,Pass,BCP21,ICT3
16A0069337,04/22/2024 01:49,Pass,BCP21,ICT4
16A0069338,04/22/2024 01:50,Fail,BCP21,ICT1
16A0069339,04/22/2024 01:50,Pass,BCP21,ICT3
16A0069340,04/22/2024 01:51,Fail,BCP21,ICT3
16A0069341,04/22/2024 01:52,Pass,BCP21,ICT4
16A0069342,04/22/2024 01:53,Fail,BCP21,ICT4
16A0069343,04/22/2024 01:54,Fail,BCP21,ICT2
16A0069344,04/22/2024 01:55,Pass,BCP21,ICT3
16A0069345,04/22/2024 01:55,Fail,BCP21,ICT3
16A0069346,04/22/2024 01:56,Pass,BCP21,ICT1
16A0069347,04/22/2024 01:57,Fail,BCP21,ICT1
16A0069348,04/22/2024 01:58,Fail,BCP21,ICT2
16A0069349,04/22/2024 01:59,Fail,BCP21,ICT3
16A0069350,04/22/2024 02:00,Pass,BCP21,ICT4
16A0069351,04/22/2024 02:00,Fail,BCP21,ICT2
16A0069352,04/22/2024 02:01,Pass,BCP21,ICT4
16A0069353,04/22/2024 02:02,Pass,BCP21,ICT3
16A0069354,04/22/2024 02:03,Pass,BCP21,ICT3
16A0069355,04/22/2024 02:04,Pass,BCP21,ICT1
16A0069356,04/22/2024 02:05,Pass,BCP21,ICT4
16A0069357,04/22/2024 02:05,Pass,BCP21,ICT2
16A0069358,04/22/2024 02:06,Fail,BCP21,ICT2
16A0069359,04/22/2024 02:07,Fail,BCP21,ICT3
16A0069360,04/22/2024 02:08,Pass,BCP21,ICT4
16A0069361,04/22/2024 02:09,Fail,BCP21,ICT2
16A0069362,04/22/2024 02:10,Fail,BCP21,ICT2
16A0069363,04/22/2024 02:10,Pass,BCP21,ICT1
16A0069364,04/22/2024 02:11,Pass,BCP21,ICT3
16A0069365,04/22/2024 02:12,Fail,BCP21,ICT1
16A0069366,04/22/2024 02:13,Pass,BCP21,ICT3
16A0069367,04/22/2024 02:14,Pass,BCP21,ICT1
16A0069368,04/22/2024 02:15,Fail,BCP21,ICT1
16A0069369,04/22/2024 02:15,Pass,BCP21,ICT4
16A0069370,04/22/2024 02:16,Pass,BCP21,ICT2
16A0069371,04/22/2024 02:17,Fail,BCP21,ICT4
16A0069372,04/22/2024 02:18,Fail,BCP21,ICT1
16A0069373,04/22/2024 02:19,Pass,BCP21,ICT2
16A0069374,04/22/2024 02:20,Pass,BCP21,ICT4
16A0069375,04/22/2024 02:20,Pass,BCP21,ICT2
16A0069376,04/22/2024 02:21,Fail,BCP21,ICT2
16A0069377,04/22/2024 02:22,Fail,BCP21,ICT2
16A0069378,04/22/2024 02:23,Fail,BCP21,ICT1
16A0069379,04/22/2024 02:24,Pass,BCP21,ICT3
16A0069380,04/22/2024 02:25,Fail,BCP21,ICT1
16A0069381,04/22/2024 02:25,Fail,BCP21,ICT1
16A0069382,04/22/2024 02:26,Pass,BCP21,ICT4
16A0069383,04/22/2024 02:27,Fail,BCP21,ICT3
16A0069384,04/22/2024 02:28,Fail,BCP21,ICT1
16A0069385,04/22/2024 02:29,Fail,BCP21,ICT4
16A0069386,04/22/2024 02:30,Fail,BCP21,ICT1
16A0069387,04/22/2024 02:30,Pass,BCP21,ICT1
16A0069388,04/22/2024 02:31,Fail,BCP21,ICT3
16A0069389,04/22/2024 02:32,Fail,BCP21,ICT2
16A0069390,04/22/2024 02:33,Pass,BCP21,ICT4
16A0069391,04/22/2024 02:34,Fail,BCP21,ICT4
16A0069392,04/22/2024 02:35,Pass,BCP21,ICT3
16A0069393,04/22/2024 02:35,Fail,BCP21,ICT3
16A0069394,04/22/2024 02:36,Pass,BCP21,ICT3
16A0069395,04/22/2024 02:37,Fail,BCP21,ICT1
16A0069396,04/22/2024 02:38,Fail,BCP21,ICT4
16A0069397,04/22/2024 02:39,Pass,BCP21,ICT4
16A0069398,04/22/2024 02:40,Pass,BCP21,ICT2
16A0069399,04/22/2024 02:40,Pass,BCP21,ICT4
16A0069400,04/22/2024 02:41,Pass,BCP21,ICT2
16A0069401,04/22/2024 02:42,Pass,BCP21,ICT1
16A0069402,04/22/2024 02:43,Pass,BCP21,ICT4
16A0069403,04/22/2024 02:44,Pass,BCP21,ICT1
16A0069404,04/22/2024 02:45,Fail,BCP21,ICT1
16A0069405,04/22/2024 02:45,Fail,BCP21,ICT2
16A0069406,04/22/2024 02:46,Pass,BCP21,ICT2
16A0069407,04/22/2024 02:47,Fail,BCP21,ICT3
16A0069408,04/22/2024 02:48,Pass,BCP21,ICT2
16A0069409,04/22/2024 02:49,Fail,BCP21,ICT1
16A0069410,04/22/2024 02:50,Fail,BCP21,ICT1
16A0069411,04/22/2024 02:50,Fail,BCP21,ICT2
16A0069412,04/22/2024 02:51,Fail,BCP21,ICT4
16A0069413,04/22/2024 02:52,Pass,BCP21,ICT1
16A0069414,04/22/2024 02:53,Fail,BCP21,ICT3
16A0069415,04/22/2024 02:54,Pass,BCP21,ICT2
16A0069416,04/22/2024 02:55,Pass,BCP21,ICT1
16A0069417,04/22/2024 02:55,Fail,BCP21,ICT1
16A0069418,04/22/2024 02:56,Fail,BCP21,ICT4
16A0069419,04/22/2024 02:57,Pass,BCP21,ICT1
16A0069420,04/22/2024 02:58,Pass,BCP21,ICT4
16A0069421,04/22/2024 02:59,Pass,BCP21,ICT3
16A0069422,04/22/2024 03:00,Pass,BCP21,ICT2
16A0069423,04/22/2024 03:00,Fail,BCP21,ICT2
16A0069424,04/22/2024 03:01,Pass,BCP21,ICT1
16A0069425,04/22/2024 03:02,Fail,BCP21,ICT1
16A0069426,04/22/2024 03:03,Pass,BCP21,ICT1
16A0069427,04/22/2024 03:04,Pass,BCP21,ICT1
16A0069428,04/22/2024 03:05,Fail,BCP21,ICT1
16A0069429,04/22/2024 03:05,Pass,BCP21,ICT4
16A0069430,04/22/2024 03:06,Fail,BCP21,ICT2
16A0069431,04/22/2024 03:07,Fail,BCP21,ICT2
16A0069432,04/22/2024 03:08,Fail,BCP21,ICT4
16A0069433,04/22/2024 03:09,Fail,BCP21,ICT4
16A0069434,04/22/2024 03:10,Pass,BCP21,ICT4
16A0069435,04/22/2024 03:10,Pass,BCP21,ICT3
16A0069436,04/22/2024 03:11,Fail,BCP21,ICT2
16A0069437,04/22/2024 03:12,Pass,BCP21,ICT4
16A0069438,04/22/2024 03:13,Pass,BCP21,ICT3
16A0069439,04/22/2024 03:14,Fail,BCP21,ICT2
16A0069440,04/22/2024 03:15,Fail,BCP21,ICT1
16A0069441,04/22/2024 03:15,Fail,BCP21,ICT2
16A0069442,04/22/2024 03:16,Pass,BCP21,ICT2
16A0069443,04/22/2024 03:17,Pass,BCP21,ICT3
16A0069444,04/22/2024 03:18,Fail,BCP21,ICT4
16A0069445,04/22/2024 03:19,Pass,BCP21,ICT1
16A0069446,04/22/2024 03:20,Pass,BCP21,ICT3
16A0069447,04/22/2024 03:20,Pass,BCP21,ICT4
16A0069448,04/22/2024 03:21,Fail,BCP21,ICT4
16A0069449,04/22/2024 03:22,Fail,BCP21,ICT1
16A0069450,04/22/2024 03:23,Pass,BCP21,ICT1
16A0069451,04/22/2024 03:24,Fail,BCP21,ICT3
16A0069452,04/22/2024 03:25,Pass,BCP21,ICT3
16A0069453,04/22/2024 03:25,Pass,BCP21,ICT4
16A0069454,04/22/2024 03:26,Pass,BCP21,ICT1
16A0069455,04/22/2024 03:27,Pass,BCP21,ICT2
16A0069456,04/22/2024 03:28,Pass,BCP21,ICT3
16A0069457,04/22/2024 03:29,Pass,BCP21,ICT2
16A0069458,04/22/2024 03:30,Pass,BCP21,ICT3
16A0069459,04/22/2024 03:30,Fail,BCP21,ICT1
16A0069460,04/22/2024 03:31,Pass,BCP21,ICT4
16A0069461,04/22/2024 03:32,Fail,BCP21,ICT2
16A0069462,04/22/2024 03:33,Pass,BCP21,ICT1
16A0069463,04/22/2024 03:34,Pass,BCP21,ICT1
16A0069464,04/22/2024 03:35,Pass,BCP21,ICT1
16A0069465,04/22/2024 03:35,Pass,BCP21,ICT3
16A0069466,04/22/2024 03:36,Fail,BCP21,ICT2
16A0069467,04/22/2024 03:37,Fail,BCP21,ICT4
16A0069468,04/22/2024 03:38,Fail,BCP21,ICT1
16A0069469,04/22/2024 03:39,Fail,BCP21,ICT4
16A0069470,04/22/2024 03:40,Pass,BCP21,ICT2
16A0069471,04/22/2024 03:40,Fail,BCP21,ICT3
16A0069472,04/22/2024 03:41,Fail,BCP21,ICT4
16A0069473,04/22/2024 03:42,Fail,BCP21,ICT4
16A0069474,04/22/2024 03:43,Fail,BCP21,ICT4
16A0069475,04/22/2024 03:44,Fail,BCP21,ICT1
16A0069476,04/22/2024 03:45,Fail,BCP21,ICT3
16A0069477,04/22/2024 03:45,Pass,BCP21,ICT2
16A0069478,04/22/2024 03:46,Pass,BCP21,ICT4
16A0069479,04/22/2024 03:47,Fail,BCP21,ICT2
16A0069480,04/22/2024 03:48,Fail,BCP21,ICT3
16A0069481,04/22/2024 03:49,Pass,BCP21,ICT3
16A0069482,04/22/2024 03:50,Pass,BCP21,ICT2
16A0069483,04/22/2024 03:50,Pass,BCP21,ICT3
16A0069484,04/22/2024 03:51,Fail,BCP21,ICT3
16A0069485,04/22/2024 03:52,Pass,BCP21,ICT4
16A0069486,04/22/2024 03:53,Fail,BCP21,ICT1
16A0069487,04/22/2024 03:54,Fail,BCP21,ICT2
16A0069488,04/22/2024 03:55,Fail,BCP21,ICT1
16A0069489,04/22/2024 03:55,Fail,BCP21,ICT4
16A0069490,04/22/2024 03:56,Fail,BCP21,ICT4
16A0069491,04/22/2024 03:57,Pass,BCP21,ICT1
16A0069492,04/22/2024 03:58,Pass,BCP21,ICT2
16A0069493,04/22/2024 03:59,Pass,BCP21,ICT4
16A0069494,04/22/2024 04:00,Fail,BCP21,ICT2
16A0069495,04/22/2024 04:00,Fail,BCP21,ICT1
16A0069496,04/22/2024 04:01,Pass,BCP21,ICT1
16A0069497,04/22/2024 04:02,Pass,BCP21,ICT4
16A0069498,04/22/2024 04:03,Fail,BCP21,ICT2
16A0069499,04/22/2024 04:04,Pass,BCP21,ICT3
16A0069500,04/22/2024 04:05,Pass,BCP21,ICT2
16A0069501,04/22/2024 04:05,Fail,BCP21,ICT2
16A0069502,04/22/2024 04:06,Pass,BCP21,ICT1
16A0069503,04/22/2024 04:07,Fail,BCP21,ICT4
16A0069504,04/22/2024 04:08,Fail,BCP21,ICT2
16A0069505,04/22/2024 04:09,Pass,BCP21,ICT3
16A0069506,04/22/2024 04:10,Pass,BCP21,ICT3
16A0069507,04/22/2024 04:10,Pass,BCP21,ICT3
16A0069508,04/22/2024 04:11,Fail,BCP21,ICT2
16A0069509,04/22/2024 04:12,Fail,BCP21,ICT3
16A0069510,04/22/2024 04:13,Fail,BCP21,ICT1
16A0069511,04/22/2024 04:14,Fail,BCP21,ICT3
16A0069512,04/22/2024 04:15,Pass,BCP21,ICT4
16A0069513,04/22/2024 04:15,Fail,BCP21,ICT2
16A0069514,04/22/2024 04:16,Fail,BCP21,ICT2
16A0069515,04/22/2024 04:17,Pass,BCP21,ICT3
16A0069516,04/22/2024 04:18,Fail,BCP21,ICT2
16A0069517,04/22/2024 04:19,Pass,BCP21,ICT3
16A0069518,04/22/2024 04:20,Pass,BCP21,ICT1
16A0069519,04/22/2024 04:20,Pass,BCP21,ICT1
16A0069520,04/22/2024 04:21,Fail,BCP21,ICT1
16A0069521,04/22/2024 04:22,Pass,BCP21,ICT1
16A0069522,04/22/2024 04:23,Pass,BCP21,ICT4
16A0069523,04/22/2024 04:24,Fail,BCP21,ICT3
16A0069524,04/22/2024 04:25,Pass,BCP21,ICT2
16A0069525,04/22/2024 04:25,Pass,BCP21,ICT1
16A0069526,04/22/2024 04:26,Pass,BCP21,ICT2
16A0069527,04/22/2024 04:27,Pass,BCP21,ICT4
16A0069528,04/22/2024 04:28,Fail,BCP21,ICT3
16A0069529,04/22/2024 04:29,Fail,BCP21,ICT1
16A0069530,04/22/2024 04:30,Fail,BCP21,ICT2
16A0069531,04/22/2024 04:30,Fail,BCP21,ICT1
16A0069532,04/22/2024 04:31,Fail,BCP21,ICT1
16A0069533,04/22/2024 04:32,Fail,BCP21,ICT3
16A0069534,04/22/2024 04:33,Fail,BCP21,ICT2
16A0069535,04/22/2024 04:34,Pass,BCP21,ICT2
16A0069536,04/22/2024 04:35,Pass,BCP21,ICT2
16A0069537,04/22/2024 04:35,Pass,BCP21,ICT4
16A0069538,04/22/2024 04:36,Pass,BCP21,ICT4
16A0069539,04/22/2024 04:37,Fail,BCP21,ICT1
16A0069540,04/22/2024 04:38,Pass,BCP21,ICT1
16A0069541,04/22/2024 04:39,Fail,BCP21,ICT4
16A0069542,04/22/2024 04:40,Pass,BCP21,ICT4
16A0069543,04/22/2024 04:40,Fail,BCP21,ICT4
16A0069544,04/22/2024 04:41,Pass,BCP21,ICT4
16A0069545,04/22/2024 04:42,Pass,BCP21,ICT3
16A0069546,04/22/2024 04:43,Fail,BCP21,ICT1
16A0069547,04/22/2024 04:44,Fail,BCP21,ICT3
16A0069548,04/22/2024 04:45,Fail,BCP21,ICT4
16A0069549,04/22/2024 04:45,Pass,BCP21,ICT3
16A0069550,04/22/2024 04:46,Pass,BCP21,ICT2
16A0069551,04/22/2024 04:47,Fail,BCP21,ICT3
16A0069552,04/22/2024 04:48,Fail,BCP21,ICT2
16A0069553,04/22/2024 04:49,Fail,BCP21,ICT4
16A0069554,04/22/2024 04:50,Fail,BCP21,ICT3
16A0069555,04/22/2024 04:50,Fail,BCP21,ICT2
16A0069556,04/22/2024 04:51,Fail,BCP21,ICT2
16A0069557,04/22/2024 04:52,Fail,BCP21,ICT2
16A0069558,04/22/2024 04:53,Pass,BCP21,ICT4
16A0069559,04/22/2024 04:54,Fail,BCP21,ICT2
16A0069560,04/22/2024 04:55,Pass,BCP21,ICT4
16A0069561,04/22/2024 04:55,Fail,BCP21,ICT2
16A0069562,04/22/2024 04:56,Pass,BCP21,ICT1
16A0069563,04/22/2024 04:57,Pass,BCP21,ICT3
16A0069564,04/22/2024 04:58,Fail,BCP21,ICT3
16A0069565,04/22/2024 04:59,Fail,BCP21,ICT4
16A0069566,04/22/2024 05:00,Fail,BCP21,ICT1
16A0069567,04/22/2024 05:00,Fail,BCP21,ICT4
16A0069568,04/22/2024 05:01,Fail,BCP21,ICT2
16A0069569,04/22/2024 05:02,Fail,BCP21,ICT2
16A0069570,04/22/2024 05:03,Fail,BCP21,ICT1
16A0069571,04/22/2024 05:04,Pass,BCP21,ICT3
16A0069572,04/22/2024 05:05,Pass,BCP21,ICT4
16A0069573,04/22/2024 05:05,Pass,BCP21,ICT3
16A0069574,04/22/2024 05:06,Fail,BCP21,ICT1
16A0069575,04/22/2024 05:07,Pass,BCP21,ICT2
16A0069576,04/22/2024 05:08,Pass,BCP21,ICT4
16A0069577,04/22/2024 05:09,Pass,BCP21,ICT4
16A0069578,04/22/2024 05:10,Fail,BCP21,ICT3
16A0069579,04/22/2024 05:10,Pass,BCP21,ICT2
16A0069580,04/22/2024 05:11,Pass,BCP21,ICT1
16A0069581,04/22/2024 05:12,Fail,BCP21,ICT3
16A0069582,04/22/2024 05:13,Pass,BCP21,ICT4
16A0069583,04/22/2024 05:14,Pass,BCP21,ICT2
16A0069584,04/22/2024 05:15,Fail,BCP21,ICT3
16A0069585,04/22/2024 05:15,Fail,BCP21,ICT4
16A0069586,04/22/2024 05:16,Fail,BCP21,ICT1
16A0069587,04/22/2024 05:17,Pass,BCP21,ICT3
16A0069588,04/22/2024 05:18,Pass,BCP21,ICT4
16A0069589,04/22/2024 05:19,Fail,BCP21,ICT1
16A0069590,04/22/2024 05:20,Fail,BCP21,ICT2
16A0069591,04/22/2024 05:20,Pass,BCP21,ICT2
16A0069592,04/22/2024 05:21,Fail,BCP21,ICT3
16A0069593,04/22/2024 05:22,Fail,BCP21,ICT3
16A0069594,04/22/2024 05:23,Fail,BCP21,ICT2
16A0069595,04/22/2024 05:24,Pass,BCP21,ICT3
16A0069596,04/22/2024 05:25,Pass,BCP21,ICT4
16A0069597,04/22/2024 05:25,Fail,BCP21,ICT1
16A0069598,04/22/2024 05:26,Fail,BCP21,ICT2
16A0069599,04/22/2024 05:27,Pass,BCP21,ICT1
16A0069600,04/22/2024 05:28,Pass,BCP21,ICT1
16A0069601,04/22/2024 05:29,Fail,BCP21,ICT4
16A0069602,04/22/2024 05:30,Pass,BCP21,ICT2
16A0069603,04/22/2024 05:30,Fail,BCP21,ICT1
16A0069604,04/22/2024 05:31,Pass,BCP21,ICT4
16A0069605,04/22/2024 05:32,Fail,BCP21,ICT4
16A0069606,04/22/2024 05:33,Pass,BCP21,ICT1
16A0069607,04/22/2024 05:34,Pass,BCP21,ICT2
16A0069608,04/22/2024 05:35,Pass,BCP21,ICT4
16A0069609,04/22/2024 05:35,Pass,BCP21,ICT1
16A0069610,04/22/2024 05:36,Pass,BCP21,ICT4
16A0069611,04/22/2024 05:37,Pass,BCP21,ICT3
16A0069612,04/22/2024 05:38,Pass,BCP21,ICT1
16A0069613,04/22/2024 05:39,Pass,BCP21,ICT1
16A0069614,04/22/2024 05:40,Pass,BCP21,ICT1
16A0069615,04/22/2024 05:40,Pass,BCP21,ICT3
16A0069616,04/22/2024 05:41,Pass,BCP21,ICT4
16A0069617,04/22/2024 05:42,Fail,BCP21,ICT3
16A0069618,04/22/2024 05:43,Pass,BCP21,ICT4
16A0069619,04/22/2024 05:44,Pass,BCP21,ICT1
16A0069620,04/22/2024 05:45,Fail,BCP21,ICT2
16A0069621,04/22/2024 05:45,Pass,BCP21,ICT3
16A0069622,04/22/2024 05:46,Pass,BCP21,ICT1
16A0069623,04/22/2024 05:47,Pass,BCP21,ICT3
16A0069624,04/22/2024 05:48,Fail,BCP21,ICT4
16A0069625,04/22/2024 05:49,Pass,BCP21,ICT2
16A0069626,04/22/2024 05:50,Pass,BCP21,ICT1
16A0069627,04/22/2024 05:50,Pass,BCP21,ICT2
16A0069628,04/22/2024 05:51,Fail,BCP21,ICT2
16A0069629,04/22/2024 05:52,Fail,BCP21,ICT1
16A0069630,04/22/2024 05:53,Pass,BCP21,ICT3
16A0069631,04/22/2024 05:54,Pass,BCP21,ICT4
16A0069632,04/22/2024 05:55,Fail,BCP21,ICT3
16A0069633,04/22/2024 05:55,Pass,BCP21,ICT2
16A0069634,04/22/2024 05:56,Pass,BCP21,ICT3
16A0069635,04/22/2024 05:57,Pass,BCP21,ICT1
16A0069636,04/22/2024 05:58,Fail,BCP21,ICT1
16A0069637,04/22/2024 05:59,Pass,BCP21,ICT2
16A0069638,04/22/2024 06:00,Fail,BCP21,ICT3
16A0069639,04/22/2024 06:00,Fail,BCP21,ICT4
16A0069640,04/22/2024 06:01,Pass,BCP21,ICT3
16A0069641,04/22/2024 06:02,Fail,BCP21,ICT3
16A0069642,04/22/2024 06:03,Fail,BCP21,ICT4
16A0069643,04/22/2024 06:04,Pass,BCP21,ICT1
16A0069644,04/22/2024 06:05,Pass,BCP21,ICT3
16A0069645,04/22/2024 06:05,Fail,BCP21,ICT2
16A0069646,04/22/2024 06:06,Pass,BCP21,ICT3
16A0069647,04/22/2024 06:07,Fail,BCP21,ICT3
16A0069648,04/22/2024 06:08,Fail,BCP21,ICT4
16A0069649,04/22/2024 06:09,Pass,BCP21,ICT4
16A0069650,04/22/2024 06:10,Pass,BCP21,ICT2
16A0069651,04/22/2024 06:10,Pass,BCP21,ICT2
16A0069652,04/22/2024 06:11,Pass,BCP21,ICT1
